DATE_DAY,Google Paid Search,Google Shopping,Google PMAX,Google Video,Meta Facebook,Meta Instagram,Trend,Dow Friday,Dow Saturday,Dow Sunday,Dow Thursday,Dow Tuesday,Dow Wednesday,Year Sin 1,Year Cos 1,Year Sin 2,Year Cos 2,Black Friday Period,Log Organic Search Clicks,Log Email Clicks,Log Referral Clicks,Log All Other Clicks
2021-01-03,-5.492242091694828,3.716226171678502,-14.597442536472544,-0.07292043298802166,36.65874553033931,-17.64480756683093,-76.78885802343672,-0.008681627982581014,0.01030224651226103,8.993010026147548,0.6747650308252948,0.05372759253581423,0.14734109170544002,3.4429477602723715,3.015642980660817,0.20196936750093483,0.49192192478927826,-6.776297927065112,-1.3710648310015177,-26.582004202040697,-0.01714534346875394,-0.7670754524622491
2021-01-04,-5.286129916999386,3.8492312956454544,-15.108527905482335,0.0067280073820347635,31.809222209792452,-18.477693622846214,-78.8770931437023,-0.022412622019923324,0.002167747620304732,-2.0094314744662,0.710572927129383,0.058135030697871806,0.1562095368876484,3.0651061207334402,2.900852243077502,0.04247117658006575,0.22934299027202618,-6.896538829467915,-1.368729035758507,-27.63624577492212,-0.015209215717002665,-0.7855265134992572
2021-01-07,-6.839055792022458,2.9698279607021036,-15.547057742180586,-0.26355559351297947,27.80443782357616,-19.41244774351801,-81.42485161494761,-0.03286148750812642,0.00791260123806891,-2.1470747576157705,-3.154792428362798,0.0321339343594801,0.1383708152794587,2.470179198337766,2.0234470123563733,0.020235233902779037,0.1628706329979003,-6.978396289710161,-1.377074846501897,-29.40517721280943,0.0041929116508126,-0.7778790609218061
2021-01-09,-0.28996785767387195,3.932032610074129,-14.810794667907718,-0.13110794531980413,36.93681870192144,-17.990016605931793,-77.60630986439763,-0.011615871935672258,-0.035491431861430445,-1.9948052187331817,0.662130040879829,0.047108002657984996,0.15825154700201058,3.0171679757493814,2.976890927712339,0.046517724802025276,0.1564776810182885,-6.835605639502419,-1.371457920898185,-26.82920129792072,-0.029377063585733595,-0.7711787923642219
2021-01-11,-1.0370047630155113,4.113544884000991,-15.065398862202434,-0.07955034178483975,30.96957431087044,-18.34845090456827,-78.98051939554729,-0.019740299165081156,0.008428511956906694,-1.9300617934610915,0.7095370543204402,0.04448770370582516,0.16193233599775897,2.78702597046355,2.5230236261355947,0.08036803705338821,0.1505706653103732,-6.883733301801881,-1.3633748351784656,-27.34267870010801,-0.02452441454558207,-0.7704432329682676
2021-01-14,-4.673290829098811,3.364934140028298,-15.644352287424288,-0.2355858855946397,21.66356417931334,-19.86389769096433,-84.12753721788278,-0.044226915381871616,0.0039030210628952515,-2.0842772470349082,-2.9406628693573222,0.02108662106865927,0.11439736801111698,1.869439975487052,1.2061892440468005,-0.2106443182362114,-0.22069984221046063,-7.021483255343636,-1.3881465777768678,-29.614489802688308,-0.002292891805632391,-0.7792398257605608
2021-01-15,-0.8237006135791562,2.905866791006563,-15.10923651178962,-0.12959602907562062,19.233319118032515,-19.29117314629966,-81.6719550646633,0.12040997537253899,0.007998653649229774,-1.921935000852407,0.6161058209268541,0.022778413215840468,0.12441984577672714,1.9736275493514153,1.339807387701646,-0.28020436409729244,-0.1924333655669533,-6.952160016181859,-1.3769494149863972,-28.440124418658783,-0.023540431728354964,-0.7657473785726822
2021-01-16,1.079722892760435,2.435349703967239,-15.240098752004599,-0.07688098265276169,20.421343959895456,-19.38208703494629,-82.06050694064935,-0.03569116748740559,-0.04980316119378786,-1.9272824226322238,0.6093578660876707,0.018721885705420646,0.12140722605146718,2.0235902008609097,1.4289466286615786,-0.17354193784892188,-0.19849038274949085,-6.935984231584079,-1.3786219895930303,-28.36475319359713,-0.022490840230305734,-0.7512986016035914
2021-01-18,0.9539192789538192,2.368972917292691,-15.193853358304695,-0.07755918724748788,29.72175050085508,-18.451811609998845,-80.43133512475488,-0.032552710876623994,0.011263720343160992,-2.063320833660675,0.7129546729769275,0.04341967552954748,0.16617308133424427,2.3385106069038395,1.6715916188037023,-0.06872278863944035,-0.43031469335988654,-6.887277306395341,-1.353318889350847,-27.080176356982143,-0.02931130209482852,-0.7648622001848417
2021-01-19,1.3207680845800807,2.2028913699942803,-15.246283572917658,-0.09095702164954803,29.140117573550025,-18.693909571276922,-80.82994111443305,-0.03234586578935925,0.0112621370675329,-2.107555289765954,0.6995173205937688,-0.14408906445654324,0.15209325369617763,2.1888387420587314,1.3803847917805285,-0.15513750295812187,-0.6761528552798874,-6.893787138159991,-1.3375037234340192,-27.065422791079065,-0.029089371401035145,-0.7601667545227777
2021-01-20,0.44423113006371995,2.0414706221187346,-15.245687250749745,-0.09681305448039439,28.898884145042466,-18.62370454520176,-81.154562327691,-0.03461769914737178,0.009836502285171163,-2.1483560646318938,0.6917662404081178,0.042500015420320315,-0.5150807525477213,2.0719565165855203,1.2432303301473586,-0.20582974347776684,-0.6889619818900555,-6.906162662905753,-1.3375448083467933,-27.145985044324682,-0.02987813670919604,-0.7593030653043482
2021-01-21,0.6626044406644828,2.4139797382042234,-15.239520806953559,-0.09548297881185382,28.508417218170553,-18.8449767739744,-81.26172917965751,-0.03672010929884995,0.009680658287242743,-2.1882512406696195,-3.0236946040925874,0.03008739499938804,0.12684810453917503,2.024465463232667,1.4678416753725003,-0.16088956965444765,-0.7113702950083493,-6.931849572513103,-1.3572871319083946,-27.59719119198482,-0.026363484722353957,-0.75975100229222
2021-01-22,0.30400811705899866,3.422848959305191,-15.203471415336388,-0.06960645639686015,29.70464592862306,-18.453352681113177,-80.50368816077412,0.14101165706007954,0.00745431847978246,-2.0694567618702355,0.7362553527314776,0.05091098757353606,0.15912730906654335,2.3100008747008904,1.6410723060108385,-0.011044225258552524,-0.47107951521257335,-6.888777313470447,-1.3318105681902273,-26.91304117808945,-0.027745469925804792,-0.7570596698558978
2021-01-23,1.1974598395189033,4.258142296083158,-15.071326582181825,-0.07278499349832711,30.3905797045718,-18.299732073736507,-80.11680259929263,-0.031649436429405355,-0.03366797150685236,-2.0555409666019546,0.7360545711808817,0.05279703492203265,0.16382026206754954,2.3543165069123755,1.695556855134764,0.07626943577701471,-0.4185172064113931,-6.876104629253535,-1.3307547902490764,-26.681436342590086,-0.030535381705800693,-0.7494199066382303
2021-01-25,1.0295075737953296,4.415261005141231,-15.059009744171327,-0.0699697027346687,30.57889202415806,-18.313394285017946,-79.96748103782319,-0.03138030825050372,0.014512670990516821,-2.0618417577346233,0.7642439308469954,0.05609011019978587,0.15063986870599255,2.3679488018663717,1.4118449885061128,0.6893223928862707,-0.4433773238611651,-6.874563421701157,-1.3277094226523785,-26.721244902389195,-0.03462532589744112,-0.7415223639752406
2021-01-26,-6.005727891447698,0.2632640295568668,-16.01727634821302,-0.10704968923390427,25.646618489772997,-19.70229071015892,-84.33326097506564,-0.039541317426823576,0.010902964891046269,-2.436425350348155,0.8851170285886175,-0.175547675715572,0.15423786264367612,1.8055963649719344,0.1839979373829005,0.4389090810754371,-0.4998883479057867,-7.012908969307444,-1.327053156745698,-29.15604747364898,0.002608243877195293,-0.774793387148164
2021-01-27,-5.976372942624211,-1.7299727979908737,-16.11662978319113,-0.1191236982395159,25.25565353504785,-19.95771564469493,-84.95726549514863,-0.037174784566080234,0.006917933570145596,-2.61697286388119,0.9086975789150247,0.059502515372687914,-0.5327954760095118,1.8013606332396064,0.031908308927719814,0.45014364653869654,-0.4985368675182792,-7.04244117176481,-1.328420246457984,-29.533163513230576,0.005684801117755369,-0.7788260308653423
2021-01-29,-5.595117838313555,0.1996897021583289,-16.084171839171358,-0.1183459871206395,20.94504178580914,-20.296885131526583,-85.77057186368965,0.11458666195940302,0.010940646005517765,-2.1884507238782906,0.8123915577094301,0.038230383867292585,0.1312656560235755,1.6836837531910318,-0.1771530583199536,0.5700888147505955,-0.3686944667076785,-7.043468571733142,-1.345331325387545,-30.08169541344771,0.012968714749848209,-0.7797729416260301
2021-01-30,-5.919798440301844,-0.7615368771219936,-16.097324616028814,-0.12455211938474971,25.271529408654796,-19.956441266156638,-85.21278243038854,-0.033304963993601465,-0.04005374858440327,-2.559119743632084,0.9323137120598618,0.06703045787099006,0.16093506260171883,1.7389416667411095,-0.20927450271249082,0.4804893071729604,-0.4492678475059438,-7.036497263729939,-1.3242697148673452,-29.59679047352808,0.008883270931409245,-0.7740371227106105
2021-01-31,-5.219191427843228,-0.7808772615486687,-15.38603174208428,-0.13305361458868317,28.061085066190397,-18.849713099131225,-82.32156125229764,-0.023857759540170182,0.010649104390932057,11.97367020039393,0.851208550882112,0.0841826333366452,0.15230826565384326,2.2100891656441504,0.15731007320658547,0.5177291282967789,-0.2296889286276459,-6.913478002477329,-1.3383521669717355,-27.856247433710077,-0.03038401848242833,-0.7617451496621244
2021-02-01,-5.931666892900598,-0.9428015139839967,-16.077051367155306,-0.1330392391985716,27.546312044931213,-19.933532840004776,-85.07256016242728,-0.029691341561041914,0.006481246187891994,-2.6025261052014836,0.9554540291525674,0.094557544705459,0.16560833853114465,1.6936631052880873,-0.8108959446889845,0.43133217884901404,-0.5569870847488917,-7.029123167800603,-1.3390831176211164,-29.1871960378377,-0.00790740167144245,-0.7683779112823707
2021-02-02,-5.687319126537738,-1.628547979106696,-16.097145839760948,-0.14222328593015318,27.744708854824154,-20.092172303284052,-85.8736207263116,-0.026133344978724833,0.010209790070899966,-2.596250053099766,0.9684460747368902,-0.260964934165952,0.15020439108906117,1.7700595288113903,-1.5432140332050182,0.19608442303340645,-0.601239957505061,-7.045226297920197,-1.3457183849764254,-29.429079720418297,-0.013999208350166341,-0.7758072880634809
2021-02-03,-5.77357585750614,-2.1042991299297733,-16.166943610283855,-0.14010280867512523,25.843136846774716,-20.38116581143688,-86.73093788565785,-0.019887922783250536,0.008151408178575112,-2.781280671575958,0.956357244468306,0.07438237712810557,-0.5360043042083504,1.7767014207379261,-2.2344501685762705,0.19861977402613748,-0.6542168811110415,-7.069622447309341,-1.3411298826420508,-29.828859836876042,-0.02101128045478764,-0.7695057862047298
2021-02-05,-5.246184590896452,-1.2877150820456857,-16.292742502907856,-0.13250877172427186,19.626590348609454,-20.44951950781904,-87.65207528158788,0.05580067008368544,0.011129519805913625,-2.4379095157468624,0.926015243368855,0.04376298362898909,0.12963275592179613,1.690648902179896,-2.046651689560821,0.27860384280949574,-0.5870134939957502,-7.090200100596475,-1.3457804713520365,-30.795001389288164,-0.013016646181814485,-0.779363936745563
2021-02-06,-5.283571310464848,0.00830125108296914,-15.882481037514435,-0.1358102027879701,16.73201604026968,-20.99653928353308,-86.10243084165232,-0.025535955374845345,-0.05074902799728602,-2.2446562340961913,0.8423338200791944,0.03212034137841183,0.13136968309301425,1.748124384727101,-2.1606446468326874,0.2428072714742857,-0.6117186614639861,-7.064134040212666,-1.3427761316378681,-30.320822638379692,-0.013623129819675414,-0.7659152155120129
2021-02-07,-4.9908845039748835,-0.1852613630520372,-15.5257335996963,-0.1436715243748318,25.432205081515292,-18.683995143723518,-83.55418871946814,-0.016223610500128376,0.01631122932456575,11.67877217983994,0.9380473005723872,0.07711761275231178,0.15049900824256052,2.3281529734379696,-1.334540078892052,0.20320891870359548,-0.3640362203297517,-6.926503290161622,-1.3240119807786306,-28.365847903457038,-0.044180287123349093,-0.7580863787042608
2021-02-08,-5.228998018523429,-0.7318455110175541,-15.981136213083706,-0.14133906223615048,29.613309113951935,-19.281034537123176,-85.24799354756858,-0.018625486648742296,0.01040729876129862,-2.4188897898303594,1.059797076886559,0.13926693848313626,0.1602949696100537,2.0696173756665415,-2.094263025450007,0.2146315163515949,-0.5035512508259697,-7.027320235432814,-1.3363926066945224,-29.078353553851247,-0.022706867780644322,-0.7616598470545148
2021-02-09,-5.464561609362082,-1.2605047284881221,-16.220300584322025,-0.136055617331611,24.22321354129641,-18.943452015107166,-86.40180234010518,-0.019847707107769143,0.011961825717987304,-2.643635563695532,1.0398828124194013,-0.22810860601932653,0.14180221867650347,1.8232951627198533,-2.4911240573353823,0.038771148015151365,-0.6418801860855897,-7.060447050173356,-1.3211321282576947,-29.814836902070198,-0.016864449272333,-0.7714533455429652
2021-02-10,-5.117188030675083,-0.9892905540554845,-16.151499856826053,-0.13423478157479582,18.270847574630913,-20.521764739332514,-87.21529467575505,-0.022257440377443878,0.010859732834033787,-2.405463142857178,0.8671688679363415,0.036472122666250655,-0.4142488761925563,1.755858692360205,-2.5238106034370906,0.12871581506225668,-0.7083696215558382,-7.099027831362425,-1.3561439189141042,-30.50731654194579,-0.009405720182064878,-0.7673482771325729
2021-02-11,-5.2339890447014215,-1.4148999810701335,-16.41953025957602,-0.13101080779822022,19.333668927284066,-21.453423132368915,-88.72136887650754,-0.022804325902489753,0.00587830717395475,-2.5114900943309477,-3.905094788182174,0.02373063515531999,0.09540501534472373,1.7362937754159282,-2.870599859826395,0.09012732397728511,-0.6622972192071748,-7.1472521610170165,-1.3705124429413726,-31.436490423694707,-0.00869785940533366,-0.7767690269538667
2021-02-12,-5.064402354163251,-1.2763703564764775,-16.258601096914123,-0.1343602990926376,18.04433365720943,-21.24534505420486,-87.69651915748345,0.056479700806686524,0.005841678269498471,-2.4063695952568467,0.8900974813754308,0.028004421269580318,0.12526987033890638,1.8819743371998359,-2.63183446839166,0.09030166879777639,-0.524264224247442,-7.100705479953098,-1.359788851098912,-30.69242955768456,-0.013828224378738417,-0.7765220340916248
2021-02-13,-5.095336556165299,-1.0140316976270891,-16.31901648263926,-0.13450438773432752,18.887716117728583,-21.149846241065433,-88.04565222039209,-0.021805595106233526,-0.03665623975140485,-2.3844253963161313,0.888285858877644,0.03080796391406285,0.12567200280557536,1.870642686598715,-2.5787023886517284,0.07504364906861687,-0.5779065522424223,-7.102581998830011,-1.3613240624848821,-30.795136068439902,-0.00888987759705596,-0.7736434000060223
2021-02-15,-5.277309725246118,0.2213788692990248,-16.00135100041328,-0.1417553246696108,29.613516983700215,-19.304628703278812,-85.14104595106257,-0.019774469354742495,0.010487819334463518,-2.3840277660032956,1.045547449157147,0.11742229964165453,0.15962363378910552,2.492168825798321,-2.2043137280895735,0.18301294153112055,-0.8098763637908205,-7.012109581521197,-1.3359952362187015,-29.038168131665365,-0.02074798079323048,-0.7550898896297482
2021-02-17,-5.287778741478584,-1.2506977335605938,-16.164295369402264,-0.13917876752896116,26.385590724970083,-18.98555307053973,-86.11511779724424,-0.020497617364880455,0.011626431715247122,-2.6803007772579694,1.0417955007141337,0.09650998911334392,-0.524985237879971,2.411450298935142,-2.3509293545589274,-0.02160171764951663,-1.1867863969226222,-7.0572676249121695,-1.3315351826642985,-29.49467727084001,-0.016222475891183304,-0.7623506359542424
2021-02-18,-5.465302128446662,-1.3592708317003561,-16.2945697079413,-0.1365985782882325,25.078156333927886,-19.640602798409304,-87.19386227721424,-0.020635756740604427,0.010784356689380277,-2.710930832433093,-4.62701483045344,0.06219015164032883,0.10417843810639578,2.1191935997070313,-2.8112572927625865,0.0005419797022503602,-1.2367654510526986,-7.103471971010676,-1.3535232338345058,-30.35329469400868,-0.014538215252186756,-0.7620431581299577
2021-02-19,-5.261056510437096,-1.317685973750767,-16.176919059925122,-0.14045740436514856,27.060018790232665,-19.153620296792305,-86.08098903923545,0.06393692195529001,0.011104425981159058,-2.7319414722848814,1.0724203196724718,0.11653436314651043,0.1633402744233755,2.4816268332202003,-2.3344162712477448,-0.03055956460541814,-1.075673037410307,-7.048196881008543,-1.3386243459491147,-29.460494647159976,-0.01942870443137552,-0.7659644443455095
2021-02-21,-4.681551416946945,-0.598880452085972,-15.351885690981128,-0.16000170122969484,31.869510577630027,-18.207904408707638,-82.49983921928118,-0.015144531948208305,0.012258971640234009,10.684452871596084,0.9663009078213687,0.12182215894290511,0.15301011090984412,3.1147933071301828,-1.4922288323866177,0.07845809269399054,-0.9143450859864649,-6.903861330389731,-1.346342011527015,-27.698390432930687,-0.04492663106053475,-0.7564342204475392
2021-02-23,-5.101929431586736,-1.0602676885737308,-15.934867038011953,-0.1494433800474275,31.630178208200224,-19.152008635246688,-84.93278984008393,-0.019513824289879154,0.011288902317277222,-2.3571393931598275,1.0438894318516383,-0.31122215690630867,0.14416330234219124,2.6746096658606273,-2.201888652864814,-0.02688322057555569,-0.9634750197392892,-7.017380944991147,-1.3465633812258233,-28.93208218888719,-0.020889077204194646,-0.7605632220725345
2021-02-25,-5.554601657464898,-1.6807166448077402,-16.202901605449828,-0.1418548322290866,26.257926297699225,-19.96069346874379,-86.62515061760912,-0.019765656754687947,0.00989091118047035,-2.7090248654328137,-4.528695343566689,0.058359925145807526,0.10258608352787647,2.184199109722261,-3.104586599418838,-0.08136100826730121,-1.0831664242502883,-7.09771878861071,-1.3577626002368728,-30.17371384654658,-0.019409729718416462,-0.7683696386104876
2021-02-26,-5.3438356058273,-1.2561642576589331,-16.18866218066834,-0.14142491076880973,25.197844729689372,-20.083179286200334,-86.05376724281521,0.06114030677022446,0.01032209107561791,-2.6584338423738303,1.0779451724973976,0.08409634257031809,0.15999125900837557,2.3107369391346806,-2.612262403392641,-0.07219476987644811,-0.8129912480649808,-7.061839200352522,-1.3412469356048105,-29.7941423155961,-0.021113258977768685,-0.7602414665096744
